query,title,url,snippet,creation_date,modified_date,display_link,rank
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,KRISPY KREME | Be Sweet Responsibility Report 2022,https://s202.q4cdn.com/983903322/files/doc_downloads/be-sweet/krispy-kreme_be-sweet-responsibility-report-2022.pdf,"Dec 11, 2023 ... Krispy Kreme also engages in corporate and operational activities that support several United Nations Sustainable Development Goals (UN. SDGs).",2023-12-11,2023-12-11,s202.q4cdn.com,7
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Starbucks Corporation,https://s22.q4cdn.com/869488222/files/doc_financials/2023/q4/f46ecb43-3db3-4e70-9959-103e92951d49.pdf,"Nov 17, 2023 ... In this Annual Report on Form 10-K (“10-K” or “Report”) for the fiscal year ended October 1, 2023 (“fiscal 2023”), Starbucks Corporation ( ...",2023-11-17,2023-11-17,s22.q4cdn.com,8
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2023 Proxy Statement,https://s21.q4cdn.com/665674268/files/doc_financials/2023/ar/419402-1-_11_FedEx-Proxy_WR.pdf,"Aug 10, 2023 ... a former director of Starbucks Corporation ... Board Oversight of Sustainability and Corporate Social ... the year ended May 31, 2023 (the “Annual ...",2023-08-07,2023-08-07,s21.q4cdn.com,9
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Starbucks Corp. (SBUX),https://s22.q4cdn.com/869488222/files/doc_financials/2023/q3/SBUXQ32023EarningsCall.pdf,"Aug 1, 2023 ... Thank you, Diego, and good afternoon, everyone, and thank you for joining us today to discuss Starbucks third quarter fiscal year 2023 ...",2023-08-02,2023-08-02,s22.q4cdn.com,10
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Starbucks Corp. (SBUX),https://s22.q4cdn.com/869488222/files/doc_financials/2023/q2/SBUXQ22023EarningsCall.pdf,"May 2, 2023 ... Today's discussion will be led by Laxman Narasimhan, Chief Executive Officer; Rachel Ruggeri, Executive Vice.",2023-06-02,2023-06-02,s22.q4cdn.com,11
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Corporate Responsibility Report,https://s24.q4cdn.com/931105847/files/doc_presentations/2023/Jun/02/2022-corporate-responsibility-report.pdf,"Jun 2, 2023 ... *Water, Sustainability and Climate Change survey conducted and commissioned by Ecolab in 2023. 2022 Ecolab Corporate Responsibility Report ...",2023-05-26,2023-05-30,s24.q4cdn.com,12
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,printmgr file,https://s201.q4cdn.com/230652881/files/doc_downloads/frontpage-reports/PMT-2022-Corporate-Sustainability-Report-FINAL.pdf,"This 2022 Corporate Sustainability Report (or ... Trust 2022 Annual Report to Shareholders and 2023 Notice of Annual Meeting and ... Managing Director, Corporate ...",2023-05-16,2023-05-16,s201.q4cdn.com,13
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2022-Starbucks-Global-Environmental-Social-Impact-Report.pdf,https://s22.q4cdn.com/869488222/files/doc_financials/2023/ar/2022-starbucks-global-environmental-social-impact-report.pdf,"Apr 17, 2023 ... Global Environmental & Social Impact Report 55. © 2023 Starbucks Corporation. All rights reserved. ABOUT THIS REPORT. Scope. Our Global ...",2023-04-19,2023-04-19,s22.q4cdn.com,14
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,TRANSCRIPT FOR STARBUCKS 2023 ANNUAL MEETING OF ...,https://s22.q4cdn.com/869488222/files/doc_events/2023/Mar/23/starbucks-annual-meeting-of-shareholders-transcript.pdf,"Mar 23, 2023 ... Diane Terry: Hello and welcome to the 2023 Starbucks annual ... annual report on company operations in China. ... Starbucks does not believe that ...",2023-03-27,2023-03-27,s22.q4cdn.com,15
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,"February 23, 2023 VIA E-MAIL Julia Reinhart Senior Vice President ...",https://s23.q4cdn.com/587626645/files/doc_downloads/2023/02/2023.02.23-valero-racial-equity-assessment-letter.pdf,"Feb 23, 2023 ... Notable materials we reviewed include the Company's 2023 Environmental Justice Audit ... Report (ESG Report) ... Report to Starbucks: On the.",2023-02-23,2023-02-23,s23.q4cdn.com,16
Starbucks Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Starbucks-2023-Proxy-Statement.pdf,https://s22.q4cdn.com/869488222/files/doc_financials/2023/ar/Starbucks-2023-Proxy-Statement.pdf,"Mar 23, 2023 ... ... Starbucks has proactively published the Global Environmental & Social Impact report, an annual ... the Starbucks Corporation 2023 Annual Meeting ...",2023-01-27,2023-01-27,s22.q4cdn.com,17
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Steelcase Updates Fourth Quarter Guidance For U.S. Tax Reform ...,https://s27.q4cdn.com/997547422/files/doc_news/archive/4355dd24-d66d-46b9-b481-53ede8be13e8.pdf,"Feb 5, 2018 ... ... company's most recent Annual Report on Form 10- ... About Steelcase Inc. For over 105 years ... social, economic and environmental sustainability ...",,,s27.q4cdn.com,1
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2024 Proxy,https://s25.q4cdn.com/489093953/files/doc_financials/2024/ar/2024-Proxy-FINAL-040224.pdf,"Apr 2, 2024 ... The information contained in our Corporate Sustainability Report is not incorporated by ... Steelcase Inc. ... COPIES OF 2023 ANNUAL REPORT. We will ...",2024-04-02,2024-04-02,s25.q4cdn.com,2
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Steelcase Research Finds Leaders' Priorities Shift,https://s27.q4cdn.com/997547422/files/doc_news/Steelcase-Research-Finds-Leaders-Priorities-Shift-2023.pdf,"Oct 24, 2023 ... Steelcase additionally releases 2023 Impact Report and expands CarbonNeutral® product portfolio. GRAND RAPIDS, Mich., Oct. 24, 2023 (GLOBE ...",2023-10-24,2023-10-24,s27.q4cdn.com,3
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Annual Report 2023,https://s23.q4cdn.com/197378439/files/doc_financials/2023/ar/opentext-annual-report.pdf,"Aug 3, 2023 ... In the 2023 Corporate Citizenship Report ... CSR and ESG matters ... Sweeney worked in corporate sales and sales management for Steelcase, Inc.",2023-08-03,2023-08-05,s23.q4cdn.com,4
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Untitled,https://s23.q4cdn.com/945657003/files/doc_downloads/2023/07/230705-ESG-Report-Single-Pages-for-Web-FINAL.pdf,"Our Environmental, Social and Governance (ESG) Report provides transparency into ONE Gas' environmental, social and governance practices.",2023-06-26,2023-07-05,s23.q4cdn.com,5
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Smartsheet 2023 Corporate Social Responsibility Report: Our ...,https://s202.q4cdn.com/318750635/files/doc_financials/2023/ar/smartsheet-csr-report-2023.pdf,"2023 CSR REPORT ... financial measure stated in accordance with GAAP, please see our 2023 Annual Report ... We have Steelcase products in 50,000 square feet of our ...",2023-06-02,2023-06-05,s202.q4cdn.com,6
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2022 Global Impact Report,https://s202.q4cdn.com/432246625/files/doc_downloads/doc_esg/2023/Colliers-2022-Impact-Report.pdf,"May 31, 2023 ... What are your ESG aspirations for 2023 and beyond? Chris: Over the last few years, we've seen how sustainability and wellbeing have become ...",2023-05-31,2023-05-31,s202.q4cdn.com,7
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",STEELCASE INC.,https://s27.q4cdn.com/997547422/files/doc_financials/2023/ar/20037367-274f-4b6e-850b-86250f4d90f6.pdf,"Apr 14, 2023 ... During Q4 2023, we performed our annual impairment assessment of goodwill in our reporting units. In the test for potential impairment, we ...",2023-05-31,,s27.q4cdn.com,8
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Investor Presentation,https://s27.q4cdn.com/997547422/files/doc_financials/2023/q4/Q4-FY23-IR-Presentation.pdf,"Feb 24, 2023 ... Recognized for innovative design, sustainability ... Steelcase FY2023 Segment Revenue. *Most ... operations, balance sheets or statements of cash ...",2023-05-04,2023-05-04,s27.q4cdn.com,9
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",STEELCASE INC.,https://s27.q4cdn.com/997547422/files/doc_financials/2023/q4/d4005386-4662-4e04-a04a-616d8d23fa26.pdf,"Apr 14, 2023 ... sustainability. Designtex products ... Company and our report dated April 14, 2023, expressed an ... Annual Report on Form 10-K of Steelcase Inc.",2023-04-14,2023-04-14,s27.q4cdn.com,10
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2022 Annual Report,https://s22.q4cdn.com/139673446/files/doc_financials/2022/ar/tile-20230101_ar_v1-bm.pdf,"Jan 1, 2023 ... Corporation (formerly P.H. Glatfelter Company); Steelcase Inc.; and Unifi, Inc. ... Commission (“COSO”) and our report dated March 1, 2023 ...",2023-03-13,2023-03-29,s22.q4cdn.com,11
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",SCHEDULE 14A,https://s1.q4cdn.com/288660599/files/doc_downloads/featured_reports/2023/03-10-23_FINAL-PROXY_APPROVED.pdf,"Mar 10, 2023 ... OTHER CURRENT PUBLIC COMPANY BOARDS. ◾ Steelcase, Inc. OTHER CURRENT PUBLIC COMPANY BOARDS. ◾ None. BOARD AND CORPORATE GOVERNANCE. BALL ...",2023-03-10,2023-03-10,s1.q4cdn.com,12
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com",CEO Statement Information Links Page(s) Governance,https://www.steelcase.com/resources/documents/esg-data-center-ungc-cop/,"Steelcase Inc. has reported the information cited ... March 1, 2022 to February 28, 2023 using the most current standards. ... Please report the company's renewable ...",2024-02-08,2024-02-08,www.steelcase.com,1
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com",Steelcase Inc. has reported the information cited in this GRI content ...,https://www.steelcase.com/content/uploads/2024/02/FY23-GRI-Published-Index.pdf,2023 Annual Report. 1-4. 2-2. Entities included in the organization's sustainability reporting. Entities Included in the · Organization's Sustainability.,2024-02-08,2024-02-08,www.steelcase.com,2
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com",Steelcase Inc. has reported the information cited in this SASB ...,https://www.steelcase.com/resources/documents/esg-data-center-sasb/,Sustainability Accounting Standards Board (SASB) Index. Steelcase Inc. ... 2023 Impact Report. 38-40. CG-BF-250a.2. Percentage ... Annual Production. Building ...,2024-02-08,2024-02-08,www.steelcase.com,3
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com",Sit Better. Work Better. Do Better.,https://www.steelcase.com/content/uploads/sites/10/2023/10/CarbonNeutral_Seating_Brochure_EN.pdf,"ergonomics and quality you'd expect from. Steelcase, now better for the planet to help you achieve your sustainability goals. ... report their “cradle-to-gate” ...",2023-10-29,2023-10-30,www.steelcase.com,4
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com",Steelcase Impact Report 2023,https://www.steelcase.com/resources/documents/steelcase-impact-report-2023/,"Oct 6, 2023 ... We created our Better Futures. Community to explore bold new approaches to equity, education and the environment with changemakers throughout.",2023-10-05,2023-10-05,www.steelcase.com,5
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com",Untitled,https://www.steelcase.com/content/uploads/2023/09/2021-Steelcase-GRI-Index-copy.pdf,Steelcase 2021 Impact Report. 39. Page 2. GLOBAL REPORTING ... 4. Steelcase Inc. (SCS) is a publicly traded ... sustainability@steelcase.com. Impact Report 2021 ...,2023-09-05,2023-09-27,www.steelcase.com,6
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com",Promise + Progress,https://www.steelcase.com/content/uploads/2023/09/2017-Steelcase-GRI-Index.pdf,Steelcase Inc. (SCS) is a publicly traded company listed on the New York. Stock ... The previous Steelcase Corporate Sustainability Report was published in.,2023-09-05,2023-09-05,www.steelcase.com,7
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com",Untitled,https://www.steelcase.com/content/uploads/2023/09/2022-Steelcase-GRI-Index-copy.pdf,"1-4. Grand Rapids, Michigan, United States of America. 2022 Annual Report, Manufacturing and Logistics p. 4. Steelcase Inc. (SCS) is a publicly traded company ...",2023-09-05,2023-09-27,www.steelcase.com,8
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com",CDP Climate Change Questionnaire 2023 - Steelcase,https://www.steelcase.com/resources/documents/cdp-questionnaire-2023/,"Aug 16, 2023 ... For example, in this reporting year, one Sustainability Manager attended an NCGC meeting to solicit approval for changes to the scope and ...",2023-08-16,2023-08-16,www.steelcase.com,9
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com","Steelcase Global EPD Series 1 Seating North America, APAC",https://www.steelcase.com/content/uploads/sites/15/2024/04/Series-1-EPD-1.pdf,"Feb 14, 2023 ... Find product details and sustainability certifications on Americas product page and APAC product page at steelcase.com. • See our product ...",2023-02-10,2023-04-19,www.steelcase.com,10
"Steelcase, Inc. Sustainability Report 2023 filetype:pdf site:steelcase.com",START Manual – Steelcase Americas Region,https://www.steelcase.com/content/uploads/2023/02/START-Manual-NA-Region-V2.5.pdf,"Financial statements will be kept confidential by the Steelcase Corporate Credit Team, effectively ... sustainability certifications which, in turn ... 1/5/2023.",2023-02-02,2023-02-02,www.steelcase.com,11
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,2024 Proxy Statement - Bookmarked - Target Corporation,https://corporate.target.com/getmedia/746794ec-5f6c-4fdb-a2c5-6ab9d4d30ca0/Target_Proxy-Statement_2024.pdf,"Apr 29, 2024 ... Target's 2023 Sustainability and Governance Report discusses. Target Forward, Target's enterprise‑wide sustainability strategy, and oversight ...",2024-04-19,2024-04-24,corporate.target.com,1
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,2023 Annual Report - Bookmarked - Target Corporation,https://corporate.target.com/getmedia/eba4c76f-a33f-4f4c-9dce-683e907ac4e1/2023-Annual-Report-Target-Corporation.pdf,"And we'll continue growing our Roundel advertising business, delivering sustainable value by enhancing connections and engagement with our guests. Altogether, ...",2024-04-15,2024-04-22,corporate.target.com,2
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,2022 GHG Inventory Verification Statement | Target Corporation,https://corporate.target.com/getmedia/dc3c67eb-c7d8-4dc7-9a09-7683f64b7317/2022-Independent-Greenhouse-Gas-Emissions-Verification-Statement.pdf,"Jan 1, 2022 ... The information contained therein, its presentation to. CDP and inclusion in corporate sustainability reports are the sole responsibility of ...",2024-02-21,2024-02-21,corporate.target.com,3
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,Applying Target's Standards of Vendor Engagement,https://corporate.target.com/getmedia/3d34144b-bfc6-4962-993a-6f0ea8c7dcdb/Target_Applying-SOVE_English.pdf,sustainability. Target expects that all suppliers ... report a violation. Introduction. © 2024 Target ... Create a corporate “No Underage Labor” policy and include ...,2023-12-01,2023-12-06,corporate.target.com,4
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,2023 Sustainability and Governance Report | Target Corporation,https://corporate.target.com/getmedia/e4f81467-57ab-4787-a5a7-ab6efb7dd05c/Target-2023-Sustainability-and-Governance-Report.pdf,That's why Target has publicly shared our corporate responsibility efforts since. 1969 and why we continue that practice in the following report. I'm inspired ...,2023-09-22,2023-11-07,corporate.target.com,5
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,Welcome to your CDP Climate Change Questionnaire 2023 C0 ...,https://corporate.target.com/getmedia/c70c48ab-0e10-4576-9e92-789e30665964/2023-CDP-Climate-Response.pdf,"Jul 24, 2023 ... Target's ESG initiatives, covered in our 2022 ESG Report. (https://corporate.target.com/sustainability-ESG/governance-and-reporting/reporting-.",2023-08-17,2023-08-18,corporate.target.com,6
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,Welcome to your CDP Forests Questionnaire 2023 F0. Introduction,https://corporate.target.com/getmedia/e54436d4-84a1-4e9b-8fd4-6b25cd4509d6/2023-CDP-Forest-Response.pdf,"Target Corporation CDP Forests Questionnaire 2023 Friday, July 28, 2023 ... The principal forward-looking statements in this report include our ... https:// ...",2023-08-17,2023-08-18,corporate.target.com,7
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,Target Corporation CDP Water Security Questionnaire 2023Friday ...,https://corporate.target.com/getmedia/9aa830b5-d8d2-413d-8184-7fc17a42615b/2023-CDP-Water-Response.pdf,"Jul 28, 2023 ... The principal forward-looking statements in this report include our sustainability goals, commitments and programs; our business plans ...",2023-08-16,2023-08-17,corporate.target.com,8
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,2023 Proxy Statement and Notice of Annual Meeting of Shareholders,https://corporate.target.com/getmedia/86944c9b-857d-426b-a6cf-19280989cc77/2023-Proxy-Statement_Target-Corporation.pdf,corporate.target.com/investors/annual/annual-reports ... corporate.target.com/sustainability-ESG/governance-and-reporting/ ... Target Corporation's 2023 annual ...,2023-04-19,2023-04-24,corporate.target.com,9
Target Corp. Sustainability Report 2023 filetype:pdf site:corporate.target.com,Annual Report 2022,https://corporate.target.com/getmedia/0817b557-7676-440b-a85d-3f48954ff919/2022-Target-Annual-Report.pdf,"... Target Corporation (the Corporation) as of January 28, 2023 and January 29 ... sustainability-ESG/governance-and-reporting/ corporate-governance. Target ...",2023-03-09,2023-04-20,corporate.target.com,10
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",SCHEDULE 14A INFORMATION,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000352541/cbe85bbe-e28d-4563-874a-42c6c8880628.pdf,"7 days ago ... Allen has served on the Board of Triumph Group, Inc., an aerospace company, since 2023. Mr. Allen has been a Director of IPL and WPL since ...",2024-04-02,2024-04-02,d18rn0p25nwr6d.cloudfront.net,1
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",Odfjell Annual Report 2023,https://d3grzk40ejrt1i.cloudfront.net/1711461833/annual-report-2023-odfjell-se.pdf,"May 7, 2024 ... The Board's statement on corporate governance is part of the Group's Annual Report. Our. Corporate Social Responsibility policy also focuses on.",2024-03-26,2024-03-26,d3grzk40ejrt1i.cloudfront.net,2
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",ASTRONICS CORPORATION 130 Commerce Way East Aurora ...,https://d1io3yog0oux5.cloudfront.net/_1417c66e29136e8a1d1ce24a165ce6b5/astronics/db/607/4773/pdf/Astronics+2024+Proxy+Final.pdf,"Mar 26, 2024 ... The proxy materials and 2023 Annual Report ... Aerostructures as well as at Triumph Group, Inc. ... The Vanguard Group reports that The Vanguard ...",2024-03-26,2024-03-26,d1io3yog0oux5.cloudfront.net,3
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000106640/88fca870-ea7f-45e4-9304-9b71d79f216d.pdf,"Mar 4, 2024 ... • Triumph Group, Inc. (2018 –. 2023). Key ... contents of our Sustainability Report are not incorporated ... included in our 2023 Annual Report on ...",2024-03-04,2024-03-04,d18rn0p25nwr6d.cloudfront.net,4
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",KNOWLES CORPORATION,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001587523/992c064d-35e2-4b09-92ab-3931a8e8abc7.pdf,"Mar 15, 2024 ... In 2023, we published our third annual Corporate Sustainability Report, wherein we ... Triumph Group, Inc., a global company that ... Triumph Group, ...",2024-03-01,2024-03-01,d18rn0p25nwr6d.cloudfront.net,5
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000793952/edd32135-100b-47aa-9593-ae6232edec43.pdf,"Feb 23, 2024 ... The Company's Annual Report on Form 10-K, quarterly reports on Form 10-Q and current reports on Form 8-K, and any amendments to those reports, ...",2024-02-23,2024-02-23,d18rn0p25nwr6d.cloudfront.net,6
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",Form 10-K,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000099780/0882541b-9c7d-46ae-b0ab-a6459664107e.pdf,"Feb 22, 2024 ... ... Corporate Social Responsibility Report, which is available on our ... 2023 Annual Report on Form 10-K. In ... Trinity Logistics Group, Inc. Texas.",2024-02-22,2024-02-22,d18rn0p25nwr6d.cloudfront.net,7
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",PARKER HANNIFIN ANNUAL REPORT 2023,https://d1io3yog0oux5.cloudfront.net/_6db60146b053f160ffb8a96c925576f6/parker/db/2288/21886/annual_report/PH+FY23+AR.pdf,"... Inc., Moog. Inc., Triumph Group, Inc., Senior plc, Crane Co., Raytheon Collins Aerospace, Woodward, Inc. and Safran S.A.. We believe that our platform ...",2023-09-15,2023-09-19,d1io3yog0oux5.cloudfront.net,8
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",FedEx Corporation,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001048911/eb76ac93-a501-49a2-8243-48a3b164716c.pdf,"Sep 21, 2023 ... ... corporate social responsibility (“CSR ... The 2023 ESG Report and 2022 Global Economic Impact Report are not incorporated ... The Goldman Sachs ...",2023-08-10,2023-08-10,d18rn0p25nwr6d.cloudfront.net,9
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",2023 Proxy Statement,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001048911/44ae4e67-a2f2-4780-9111-6a70365ecbac.pdf,"Aug 10, 2023 ... ... Group, Inc., a registered investment advisor ... Our 2023 ESG Report and other sustainability ... the year ended May 31, 2023 (the “Annual Report”).",2023-08-09,2023-08-09,d18rn0p25nwr6d.cloudfront.net,10
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",1691474039jspl-annual-report-2022-23.pdf,https://d2lptvt2jijg6f.cloudfront.net/jindalsteelpower/custom/1691474039jspl-annual-report-2022-23.pdf,"... 2023 on a consolidated basis stood at H6,953 ... Group. In 2011, The Economic Times-Corporate ... triumph at the. Moscow Wushu Stars Championships not only ...",2023-08-04,2023-08-04,d2lptvt2jijg6f.cloudfront.net,11
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",SCHEDULE 14A Booking Holdings Inc.,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001075531/74a8b0e3-699d-496b-8cde-89013bf33014.pdf,"Apr 24, 2023 ... Freightos, LTD (since becoming a public company in 2023) ... annual Sustainability Report and announced an additional goal to have more than 50% of.",2023-04-24,2023-04-24,d18rn0p25nwr6d.cloudfront.net,12
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",Amerant Bancorp Inc. 2023 Proxy Statement,https://d1io3yog0oux5.cloudfront.net/_fa9b264ed67b4e87aec3a14f7767726e/amerantbank/db/2301/21355/proxy_statement/Amerant_Bancorp_Inc._-_2023_Proxy_Statement.pdf,"Apr 26, 2023 ... 2022 Environmental, Social and Governance Report. ... Measures” in the Company's Annual Report on ... Triumph Financial, Inc. Trustmark ...",2023-04-21,2023-04-21,d1io3yog0oux5.cloudfront.net,13
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",Sunnova Energy International Inc.,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001772695%20/33890ed7-054a-4cde-badc-cb4f74d71da1.pdf,"May 17, 2023 ... NOTICE IS HEREBY GIVEN that the Annual Meeting of Sunnova Energy International Inc. (the ""Company"") will be held in a virtual meeting.",2023-04-06,2023-04-06,d18rn0p25nwr6d.cloudfront.net,14
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",ANNUAL REPORT,https://d3grzk40ejrt1i.cloudfront.net/1680010279/odfjell-se-annual-report-2022.pdf,"Mar 24, 2023 ... the Company's general meeting to be held on 3 May 2023. Key figures. The return on equity for 2022 was 22.7%, and return on total assets was ...",2023-03-28,2023-03-28,d3grzk40ejrt1i.cloudfront.net,15
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net",HEXCEL CORPORATION,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000717605/df53611d-88c5-452e-ba41-ba0f3ec3c7d8.pdf,"May 1, 2023 ... In 2023, we are developing a sustainability dashboard to report progress ... corporate social responsibility and sustainability ... Triumph Group, ...",2023-03-23,2023-03-23,d18rn0p25nwr6d.cloudfront.net,16
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net","DEF 14A - 03/16/2023 - TTM Technologies, Inc.",https://d1io3yog0oux5.cloudfront.net/_96f6666884f165d55c06555512f3bbb1/ttm/db/2263/21069/proxy_statement/2023+Proxy+Statement.pdf,"Mar 15, 2023 ... Triumph Group. ✓. ✓. Unimicron Technology ... Company and to recipients of various awards under the 2023 ... annual report, and help preserve ...",2023-03-16,2023-03-16,d1io3yog0oux5.cloudfront.net,17
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net","BWX TECHNOLOGIES, INC.",https://d18rn0p25nwr6d.cloudfront.net/CIK-0001486957/67f722fe-e888-4b42-82e0-87cc4a5f503e.pdf,"Mar 15, 2023 ... • In March 2023, we published our annual Sustainability Report ... • Triumph Group, Inc. • Curtiss-Wright ... 2023, The Vanguard Group, Inc. has ...",2023-03-15,2023-03-15,d18rn0p25nwr6d.cloudfront.net,18
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net","SCHEDULE 14A SPIRIT AEROSYSTEMS HOLDINGS, INC.",https://d18rn0p25nwr6d.cloudfront.net/CIK-0001364885/0bb785f9-5be9-4f9f-baba-5d7bc3f8c17e.pdf,"Dec 31, 2023 ... ... annual Sustainability Report (the “Report”), highlighting the Company's continued ... 2023 Annual Meeting of Stockholders, and also be ...",2023-03-15,2023-03-15,d18rn0p25nwr6d.cloudfront.net,19
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com","Triumph Group, Inc. - 2022 Proxy Statement",https://s23.q4cdn.com/323685665/files/doc_downloads/2022/TGI-FY22-Proxy-06.pdf,"Jun 3, 2022 ... Additional details regarding our environmental, social and governance program can be found in our Sustainability and Annual Report,.",,2022-06-03,s23.q4cdn.com,1
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Annual Report Template,https://s24.q4cdn.com/405935222/files/doc_downloads/gov_docs/2024/04/staa-2024-sustainability-report_final.pdf,"Apr 24, 2024 ... We are honored to share this STAAR Surgical Company. Sustainability Report with you, focusing on our commitment to sustainability and our ...",2024-04-15,2024-04-24,s24.q4cdn.com,2
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",SouthState Bank 2024 Corporate Social Responsibility Report,https://s201.q4cdn.com/481248838/files/doc_downloads/2024/04/csrreport2024_final.pdf,"Apr 4, 2024 ... In 2023, team members volunteered with over 905 organizations providing 15,352 hours of service. Some of our top highlights are as follows ...",2024-04-08,2024-04-12,s201.q4cdn.com,3
