query,label,rank
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:investor.urbn.com",0.0,5
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:investor.urbn.com",0.0,6
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:investor.urbn.com",0.0,7
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:investor.urbn.com",0.0,8
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:investor.urbn.com",0.0,9
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:investor.urbn.com",0.0,10
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",0.0,1
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",0.0,2
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",0.0,3
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",0.0,4
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",0.0,5
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",0.0,6
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",1.0,7
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",0.0,8
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",0.0,9
"Urban Outfitters, Inc. Sustainability Report 2023 filetype:pdf site:urbn.com",0.0,10
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:cloudfront.net,0.0,1
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:cloudfront.net,0.0,2
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:cloudfront.net,0.0,3
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:cloudfront.net,0.0,4
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:cloudfront.net,0.0,5
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:cloudfront.net,0.0,6
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:cloudfront.net,0.0,7
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:cloudfront.net,1.0,8
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:cloudfront.net,1.0,9
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:cloudfront.net,0.0,10
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0.0,1
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0.0,2
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0.0,3
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0.0,4
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0.0,5
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0.0,6
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0.0,7
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0.0,8
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0.0,9
V. F. CORPORATION Sustainability Report 2023 filetype:pdf site:vfc.com,0.0,10
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",0.0,1
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",0.0,2
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",0.0,3
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",0.0,4
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",0.0,5
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",0.0,6
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",0.0,7
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",0.0,8
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",0.0,9
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:investors.viasat.com",0.0,10
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",0.0,1
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",0.0,2
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",0.0,3
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",0.0,4
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",0.0,5
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",0.0,6
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",0.0,7
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",1.0,8
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",1.0,9
"ViaSat, Inc. Sustainability Report 2023 filetype:pdf site:viasat.com",0.0,10
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,0.0,1
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,0.0,2
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,0.0,3
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,0.0,4
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,0.0,5
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,0.0,6
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,0.0,7
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,0.0,8
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,0.0,9
eGain Corp. Sustainability Report 2023 filetype:pdf site:egain.com,0.0,10
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,0.0,1
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,0.0,2
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,0.0,3
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,0.0,4
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,0.0,5
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,0.0,6
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,0.0,7
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,0.0,8
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,0.0,9
eGain Corp. Sustainability Report 2023 filetype:pdf site:hd.egain.com,0.0,10
