query,title,label,url,snippet,creation_date,modified_date
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:cloudfront.net","MONRO, INC.",,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000876427/b5c4e0e8-1153-4cfa-8eb1-859d8e65f766.pdf,"Feb 9, 2023 ... On February 9, 2023, Monro, Inc. (the ... Company has duly caused this report to be signed on its behalf by the ... sustainable growth, the CompanyÂ ...",2023-02-13,2023-02-13
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",ESG Report Fiscal Year 2023,1.0,https://s201.q4cdn.com/121549564/files/doc_financials/2023/Monro-Inc-FY2023-ESG-Report.pdf,"This is Monro's third report dedicated to disclosing how we integrate Environmental, Social, and Governance (ESG) factors into our corporate decision makingÂ ...",2023-06-19,2023-06-19
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Responsibility Drives Monro.Forward,,https://s201.q4cdn.com/121549564/files/doc_downloads/Monro-Inc-FY2022-Corporate-Responsibility-Report.pdf,"This is Monro's second Corporate Responsibility Report, which highlights ways in which we integrate Environmental, Social and Governance.",2022-06-20,2022-06-20
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com","Monro, Inc. Announces First Quarter Fiscal 2024 Financial Results",,https://s201.q4cdn.com/121549564/files/doc_news/Monro-Inc.-Announces-First-Quarter-Fiscal-2024-Financial-Results-2023.pdf,"Jul 26, 2023 ... Released Third Annual Environmental, Social & Governance (ESG) Report. ROCHESTER, N.Y.--(BUSINESS WIRE)-- Monro, Inc. (Nasdaq: MNRO), aÂ ...",2023-07-26,2023-07-26
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Annual Report Fiscal Year 2023,,https://s201.q4cdn.com/121549564/files/doc_financials/2023/ar/Monro-Fiscal-2023-Annual-Report.pdf,"May 22, 2023 ... Monro operates 1,299 Company-operated stores, 76 Car-X franchised locations and two retread facilities, providing automotive undercar repairÂ ...",2023-07-06,2023-07-06
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Notice of 2023 Annual Meeting of Shareholders and Proxy Statement,,https://s201.q4cdn.com/121549564/files/doc_financials/2023/ar/Monro-Fiscal-2023-Proxy-Statement.pdf,"Jul 6, 2023 ... standard of materiality different from those generally applicable to Monro shareholders and reports and documents filed with the SECÂ ...",2023-07-05,2023-07-06
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",CORPORATE ANNOUNCEMENT,,https://s201.q4cdn.com/121549564/files/doc_news/2023/06/2023-06-20-Announcement-Monro-Releases-Third-Annual-ESG-Report-v2.pdf,"Jun 20, 2023 ... MONRO RELEASES THIRD ANNUAL ENVIRONMENTAL, SOCIAL, AND ... Monro's â€œ2023 ESG Reportâ€ includes a mapping to certain metrics of the SustainabilityÂ ...",2023-06-20,2023-06-20
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",CONTACT: Investors and Media: Felix Veksler Senior Director ...,,https://s201.q4cdn.com/121549564/files/doc_news/2022/07/27/MNRO-1QFY23-Earnings-Press-Release_Final.pdf,"Jul 27, 2022 ... During the first quarter of fiscal 2023, the Company ... Monro recently released its second annual Corporate Responsibility Report, ResponsibilityÂ ...",2022-07-26,2022-07-26
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com","Monro, Inc.",,https://s201.q4cdn.com/121549564/files/doc_financials/2023/q4/3fedf73c-864c-4cb5-b60a-99627f0c820f.pdf,"May 22, 2023 ... ... 2023, the end of our fiscal year. The effectiveness of Monro's internal control over financial reporting as of March 25, 2023 has beenÂ ...",2023-05-22,2023-05-22
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com","Monro, Inc. to Report Third Quarter Fiscal 2023 Earnings on January ...",,https://s201.q4cdn.com/121549564/files/doc_news/Monro-Inc.-to-Report-Third-Quarter-Fiscal-2023-Earnings-on-January-25-2023-2023.pdf,"Jan 25, 2023 ... With a growing market share and a focus on sustainable growth, the Company generated approximately $1.4 billion in sales in scal 2022 andÂ ...",2023-01-11,2023-01-11
"Monro, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com","Monro, Inc.",,https://s201.q4cdn.com/121549564/files/doc_financials/2023/q3/ab360861-c80d-4507-a124-5fb02fda352a-(1).pdf,"Dec 24, 2022 ... Monro, Inc. Q3 2023 Form 10-Q. 8. Page 9. Table of Contents. CONSOLIDATED FINANCIAL STATEMENTS. NOTES provide our suppliers with the opportunityÂ ...",2023-01-30,2023-01-30
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Template Instructions,1.0,https://d1io3yog0oux5.cloudfront.net/_8db789e0700ba6c03fa36a905fcaddfd/quantum/files/pages/quantum/db/1149/description/Quantum_FY2023_ESG_Report.pdf,Â© 2023 Quantum Corporation. We protect the data ... Notes. Unless indicated otherwise in this report: â€¢ We ... Sustainable Development Goals Quantum directly.,2023-07-01,2023-07-24
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,2022-sustainability-report-doc-en.pdf,,https://dq06ugkuram52.cloudfront.net/files/15233385/41185683.pdf,"Mar 16, 2023 ... In 2022, we committed to reaching 30% female representation on the Board of. Directors by the 2023 Annual General. Meeting. Having nominatedÂ ...",2023-03-13,2023-03-30
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,RELX Annual Report and Financial Statements 2022,,https://dq06ugkuram52.cloudfront.net/files/15421137/41418735.pdf,"Feb 23, 2023 ... Page 1. 2022 Annual Report including Corporate Responsibility Report and Financial Statements. Annual ... 2023 financial calendar. RELX AnnualÂ ...",2023-02-24,2023-02-24
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Barclays-Climate-Strategy-Targets-and-Progress-2022-Final.pdf,,https://dq06ugkuram52.cloudfront.net/files/13719458/34629474.pdf,"Mar 22, 2022 ... The Board also received regular updates on. Public Policy and Corporate Responsibility matters (together with Group Reputation. Risk Reports)Â ...",2022-03-21,2022-03-21
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"Q4 2023 Quantum Corp Earnings Call on June 06, 2023 / 1:00PM",,https://d1io3yog0oux5.cloudfront.net/_3083fefe23fb5738ded28d89577f5060/quantum/db/1110/10241/earnings_call_transcript/QMCO-4Q+FY2023+Earnings+Call+Transcript+%28June+2023%29.pdf,"Jun 6, 2023 ... ... environment perspective? If you look at the ... REPORTING OF THE SUBSTANCE OF THE CONFERENCE CALLS. ... 2023 Quantum Corp Earnings Call.",2023-06-09,2023-06-09
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,IBM's 2021 ESG Report,,https://dsxx4t8pjznor.cloudfront.net/wp-content/uploads/2022/04/27155649/IBM_2021_ESG_Report.pdf,"as well as corporate social responsibility, sustainability, environmental, and other societal and governance matters. IBM's senior management is responsibleÂ ...",2022-04-20,2022-04-20
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,SUSTAINABILITY REPORT 2023,,https://d1io3yog0oux5.cloudfront.net/_803c9b980795f06ae9decac7dd9f2fb6/propetroservices/files/pages/sustainability/2023-sustainability-report/PUMP_Sustainability_Report.pdf,"Beginning in 2021, ESG metrics have been included as components of our Amended and. Restated ProPetro Holding Corp. Executive. Incentive Bonus Plan (the â€œAnnualÂ ...",2023-10-25,2023-10-26
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,2023-09-09 00:00:00,,https://d2pgu9s4sfmw1s.cloudfront.net/UAM/Prod/Done/a06Hu00001gHN6tIAG/2fbe9cf5-ee9e-4d41-9096-2e104d55acb0?response-content-disposition=inline%3Bfilename*%3DUTF-8%27%27episode.pdf&Expires=2018272996&Key-Pair-Id=APKAJKRNIMMSNYXST6UA&Signature=b5PxY-4dnlttm7UWEcps3bmSzCd1ESS3F7Tn5rybEIT~nuBKv6ySqL8nZKDRJdqEWDuYPqRZF3mOuWpTtSP3DTktLCfuCe660xqo0kwlVjjbe4tc2bXtGpuTLSbz3vlNZjafIuTTP3VTlVjeadCr2j~vZpaBIjYZ11OuWp56e9q4WnND9qUxWp3PXdnyWdpZoDn1Aof6mout7xTzDD-~lso10nIPdfxFHQU~nXy62OwwjquoR6Jn2FObnaHByHr2UpEVaouYan6Irtfx-GzpQM-0IRJeVFKGQ1IFgLxVhtukEp4uEedy1ku4JB1jCvUSJyajvJsSbPbMmjWsl5IgVQ__,"Sep 9, 2023 ... latest environmental report revealed a 34% increase in ... of the quantum world, opening up new frontiers in ... Â© 2023 Intel Corporation.",2023-09-13,2023-09-13
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001664703/ba919b14-a5fd-4ec9-8dd7-7d1b7935b2a3.pdf,"Apr 4, 2023 ... Please note that our 2023 Sustainability Report is not a part of our proxy solicitation materials. Enterprise Risk Management Program.",2023-04-04,2023-04-04
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,DEC 2023 Sustainability Report,,https://d1io3yog0oux5.cloudfront.net/_c277d9621a899a625fccd1dc1c6c2f70/dgoc/db/604/5962/sustainability_report/DEC+2023+Sustainability+Report+%28Web+Res%29.pdf,"Dec 31, 2023 ... Diversified Energy Company PLC (â€œDiversifiedâ€ or the. â€œCompanyâ€) is proud to present our 2023 Sustainability. Report (the â€œReportâ€) whichÂ ...",2024-04-03,2024-04-03
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,"2022 Environmental, Social and Governance Report",1.0,https://s25.q4cdn.com/951400234/files/doc_downloads/2023/03/2022-CNA-ESG-Report.pdf,"Mar 17, 2023 ... CNA Financial, nor should this report be ... â€œCNAâ€ is a registered trademark of CNA Financial Corporation. ... Copyright Â© 2023 CNA. All rightsÂ ...",2023-03-13,2023-03-13
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,SUSTAINABILITY REPORT,,https://s2.q4cdn.com/114114621/files/doc_downloads/2023/THG-Sustainability-Report-Final-Online-View.pdf,"Mar 1, 2023 ... ROCHE. President & Chief Executive Officer. The Hanover Insurance Group, Inc. 4. Page 4. 7. THE HANOVER SUSTAINABILITY REPORT | MARCH 2023.",2023-03-14,2023-03-14
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,A Global Leader in P&C Insurance,,https://s201.q4cdn.com/471466897/files/doc_presentations/2024/Apr/26/chubb-first-quarter-2024-corporate-presentation.pdf,"Apr 26, 2024 ... *Includes AIG, ALL, CNA ... Chubb Limited 2023 Sustainability Report ... others who have a general interest in our company, our industry, andÂ ...",2024-04-25,2024-04-25
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,ANNUAL REPORT FISCAL YEAR 2023,,https://s27.q4cdn.com/743947716/files/doc_financials/2023/ar/FY23-Annual-Report-FINAL-WEBSITE-version.pdf,"Feb 28, 2023 ... As of February 28, 2023, our third-party finance providers included Ally Financial, American Credit Acceptance,. Capital One Auto Finance, ChaseÂ ...",2023-04-21,2023-05-04
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Chubb Ltd DEF 14A,,https://s201.q4cdn.com/471466897/files/doc_financials/2024/ar/23-27870-6_476682_print_bkmd.pdf,"Mar 22, 2024 ... 2023 Sustainability Report and 2023 TCFD Report, the ... Inc., CNA Financial Corporation ... discussed the 2023 annual financial statements,Â ...",2024-03-18,2024-04-01
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Chubb Limited Summary Annual Report 2023,,https://s201.q4cdn.com/471466897/files/doc_financials/2024/ar/Chubb-Limited-2023-Annual-Report-FINAL.pdf,"Feb 23, 2024 ... 1 Includes AIG, ALL, CNA ... financial, technological and other environmental conditions ... financial statements, as of December 31, 2023, theÂ ...",2024-03-27,2024-03-28
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Chubb Limited Summary Annual Report 2022,,https://s201.q4cdn.com/471466897/files/doc_downloads/annualmeetingmat/2023/Chubb-Limited-2022-Annual-Report.pdf,"Feb 24, 2023 ... Page 1. Chubb Limited. Annual Report. 2022. Page 2. Financial ... economic and geopolitical environment. I ... 2023. For instance, China will.",2023-03-29,2023-04-06
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,newmont-2021-sustainability-report.pdf,,https://s24.q4cdn.com/382246808/files/doc_downloads/sustainability/2021-report/newmont-2021-sustainability-report.pdf,"Apr 1, 2022 ... ... report. Page 3. Newmont Corporation 2021 Sustainability Report. 3 ... sustainability-linked bond, aligning the. Company's financial success withÂ ...",2022-06-30,2022-06-30
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Brookdale 2022 ESG Report May 2023 ADA,,https://s26.q4cdn.com/858530099/files/doc_financials/2022/sr/2022-bkd-esg-report.pdf,"sustainable corporate pillars . Therefore, in this update, you will read about the Pillars of Brookdale's ESG focus: â€¢ Enriching Lives and SocialÂ ...",2023-04-30,2023-05-01
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Chubb-2023-Proxy-Statement.pdf,,https://s201.q4cdn.com/471466897/files/doc_downloads/annualmeetingmat/2023/Chubb-2023-Proxy-Statement.pdf,"Apr 3, 2023 ... 1. Approval of the management report, standalone financial statements and consolidated financial statements of. Chubb Limited for the yearÂ ...",2023-04-03,2023-04-04
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,SCHEDULE 14A Chubb Limited,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000896159/36322854-f756-4e85-8102-7d1c1a566cee.pdf,"Mar 22, 2024 ... our 2023 Sustainability Report and 2023 TCFD Report, the ... CNA Financial Corporation ... discussed the 2023 annual financial statements, including.",2024-03-21,2024-03-21
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"SCHEDULE 14A PRINCIPAL FINANCIAL GROUP, INC.",,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001126328/fd564351-20af-4f7c-8058-052e7707190a.pdf,"Apr 3, 2023 ... ... Sustainability Reports, which are released annually. The 2022 Sustainability Report will be released in April 2023. A summary of our 2022Â ...",2023-04-03,2023-04-03
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000020520/9dd3f58c-63ef-4106-ac2d-104921bcd924.pdf,"Feb 23, 2024 ... consolidated financial statements, in Part II, Item 8 of this Annual Report ... reporting as of December 31, 2023 ... CNA Financial Corporation (CNA).",2024-02-23,2024-02-23
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Notice of 2023 Annual Meeting and Proxy Statement Notice of 2023 ...,,https://d1io3yog0oux5.cloudfront.net/genworth/files/pages/news-events/annual-meeting-of-stockholders/2023/Genworth--2023_Proxy_Statement_%28Final%29.pdf,"Feb 15, 2023 ... The Board of Directors invites you to attend the 2023 Annual. Meeting of Stockholders of Genworth Financial, Inc. (the 2023.",2023-04-05,2023-04-06
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Notice of 2023 Annual Meeting of Shareholders and Proxy Statement,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001037976/9e51ffbc-c3ea-43d2-bc20-447d57f90292.pdf,"Apr 14, 2023 ... Consolidated Financial Statements included in our Annual Report on Form 10-K for the year ended December 31, 2022, for a discussion of theÂ ...",2023-04-12,2023-04-12
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,MediaTek ESG Report 2022,,https://d86o2zu8ugzlg.cloudfront.net/mediatek-craft/reports/CSR/2022-Media-Tek-Sustainability-Report-Final.pdf,Sustainability Report Award-Platinum in the Taiwan Corporate Sustainability Awards (TSCA) ... â—¢ MediaTek announced the annual financial report audited byÂ ...,2024-04-25,2024-04-25
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"American Electric Power Company, Inc.",,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000004904/66d142e7-11a1-4041-97d8-6ddb346dd2c3.pdf,"Mar 13, 2024 ... ... Company's annual Corporate Sustainability Report (CSR) to its ... (CNA), U.S. ... financial statements for the fiscal year ended December 31, 2023.",2024-03-13,2024-03-13
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,ESG Report,,https://d1io3yog0oux5.cloudfront.net/_c12033d1d8f42b37c16c115d859534c1/fibraprologis/db/838/7833/pdf/FIBRA+Prologis+ESG+Annual+Report+2022+2023.pdf,"The published annual PDF report provides highlights of key ... sustainability reporting. How we work. FIBRA ... operate, our debt and financial position, areÂ ...",2023-07-17,2023-07-18
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Grupo Bimbo Integrated Annual Report 2022,,https://d2rwhogv2mrkk6.cloudfront.net/s3fs-public/reportes-2023/GB-INFORME%20ANUAL_EN_22.pdf?VersionId=AYfyhYfPar30sCtzt8BJcLJ36WqJydMd,"... 2023. (cutoff Q4-2022), where Grupo Bimbo owns the ... financial re- sources for each project, aligned ... (CNA), Consejo para el Desarrollo del Comercio enÂ ...",2023-07-07,2023-07-07
CNA Financial Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,JONES LANG LASALLE INCORPORATED,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001037976/d1227a15-8d52-4772-b2f5-805a1bfad680.pdf,"Apr 12, 2024 ... the 2023 Annual Report on Form 10-K and a ... for Climate-related Financial Disclosure reporting and our Sustainability ... and discuss the DecemberÂ ...",2024-04-12,2024-04-12
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",PACCAR SASB-ESG Report,,https://s202.q4cdn.com/173635405/files/doc_downloads/ESG/SASB-ESG-combined-report-july-2023.pdf,"PACCAR's environmental management system and policy are designed to focus on the reduction of the environmental impacts of the company's activities, productsÂ ...",2023-06-30,2023-06-30
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",CDP Climate Annual Report,,https://s202.q4cdn.com/173635405/files/doc_downloads/ESG/TCFD-CDP-report-july-2023.pdf,"... annual financial reporting of material risks in PACCAR's ... Along with PACCAR's Annual Report, each year PACCAR's ... Director of Sustainability, PACCAR Inc. OtherÂ ...",2022-10-05,2023-06-30
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",PACCAR Inc,,https://s202.q4cdn.com/173635405/files/doc_downloads/2024/02/2023-12-31-PACCAR-10K.pdf,"Feb 21, 2024 ... PACCAR earned an ""A-"" score on its CDP environmental report in 2023, placing the Company in the Leadership tier of over 21,000 reportingÂ ...",2024-03-01,2024-03-01
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",PACCAR 2022 Annual Report FINAL,,https://s202.q4cdn.com/173635405/files/doc_financials/2022/ar/paccar-2022-annual-report-final.pdf,"Apr 25, 2023 ... The company is a recognized environmental leader and is partnering with industry groups to reduce the effects of climate change. In addition toÂ ...",2023-03-06,2023-03-06
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2024 TCFD - CDP Climate Annual Report,1.0,https://s202.q4cdn.com/173635405/files/doc_downloads/ESG/2024/tcfd-cdp-climate-report-feb-2024.pdf,"PACCAR Inc - Climate Change 2023. C0. Introduction ... Along with PACCAR's Annual Report, each year PACCAR's ... sustainability commitments and disclosures, namelyÂ ...",2024-01-23,2024-02-02
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",PCAR ESG Investor Presentation,1.0,https://s202.q4cdn.com/173635405/files/doc_downloads/ESG/2024/02/esg-presentation-feb-2024.pdf,"Feb 26, 2024 ... Names PACCAR 2023 Top Company for Women to Work For in. Transportation. Page 25. Caring for Our Employees â€“ Benefits. In addition to providingÂ ...",2024-02-22,2024-02-22
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",PACCAR 2020 Annual Report,,https://s202.q4cdn.com/173635405/files/doc_financials/2020/ar/2020-paccar-annual-report.pdf,"Apr 27, 2021 ... The company is an environmental leader and is partnering with industry groups to reduce the effects of climate change. PACCAR continues toÂ ...",2021-02-25,2022-01-26
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",2 0 2 3 A N N U A L R E P O R T 2 0 2 3 A N N U A L R E P O R T 2 0 ...,,https://s202.q4cdn.com/173635405/files/doc_financials/2023/ar/d651058dars.pdf,"Feb 21, 2024 ... ... PACCAR Inc (the Company) as of December 31, 2023 and. 2022, the related consolidated statements of income, comprehensive income, stockholdersÂ ...",2024-03-20,2024-03-20
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",PACCAR INC,,https://s202.q4cdn.com/173635405/files/doc_financials/2023/ar/paccar-proxy-statement.pdf,"Apr 29, 2024 ... ... 2023 Annual Report and 2024 Proxy Statement ... environmental report in 2023, placing PACCAR in the Leadership tier of over 21,000 reporting.",2024-03-20,2024-03-20
"Paccar, Inc. Sustainability Report 2023 filetype:pdf site:q4cdn.com",Methode Electronics 2023 CSR Report,,https://s1.q4cdn.com/553277915/files/doc_presentations/2023/Jul/13/methode-electronics-2023-csr-report-7-18-23.pdf,"Jul 18, 2023 ... I am proud to share with you. Methode's inaugural Corporate. Social Responsibility report. With this report, we will outline our approach toÂ ...",2023-07-14,2023-07-18
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:cloudfront.net,2020 Annual Report,,https://dq06ugkuram52.cloudfront.net/files/6821084/24113785.pdf,"Jul 22, 2020 ... based on NortonLifeLock (post-Enterprise Security ... Our annual Corporate Responsibility Report can be found via the NortonLifeLock website at.",2020-07-13,2020-07-22
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:cloudfront.net,2023 Annual Report,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000849399/010cde56-8de3-46af-93f3-d0a03034bbbb.pdf,"Jul 31, 2023 ... Gen is a global company powering Digital Freedom through trusted consumer brands including Norton, Avast, LifeLock, Avira, AVG,Â ...",2023-07-28,2023-07-28
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000883241/1a706129-a1bb-40ab-be30-15f7d922a986.pdf,"Feb 16, 2024 ... ... 2023 (2023 Annual Report on Form 10-K) carefully. ... Environmental, Social and Governance Report, our 2023 ... NortonLifeLock, Inc.), NuanceÂ ...",2024-02-16,2024-02-16
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:cloudfront.net,GoDaddy Inc.,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001609711/80815d63-7f31-47b9-9553-02102788da7b.pdf,"Jun 7, 2023 ... On April 20, 2023, GoDaddy Inc. filed with the ... annual sustainability report. The Governance ... (formerly NortonLifelock, Inc.) â€¢ HubSpotÂ ...",2023-04-21,2023-04-21
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"DocuSign, Inc.",,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001261333/33adaa4b-eef0-4d30-b136-a84adef7d9b8.pdf,"May 31, 2023 ... You are cordially invited to attend the 2023 Annual Meeting of Stockholders (the â€œAnnual Meetingâ€) of DocuSign, Inc., a Delaware corporationÂ ...",2023-04-18,2023-04-18
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:cloudfront.net,GoDaddy Inc.,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001609711/00a4945f-f28d-4825-8e31-4430597e35a9.pdf,"Apr 25, 2024 ... ... 2023 Annual Report and Sustainability Report, or any other information from our corporate website, are not part of, or incorporated byÂ ...",2024-04-25,2024-04-25
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001084048/973e7659-372f-4aaa-b97f-6a411b0248e2.pdf,"Mar 29, 2022 ... ... Social and Governance (ESG) Report, which can be found on the company's ... Corporation (now NortonLifeLock, Inc.), the ... 2023 Annual Meeting ofÂ ...",2022-03-29,2022-03-29
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:cloudfront.net,NortonLifeLock Inc.,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000849399/613913ec-9942-4cd4-8cc8-fc7de46aecf5.pdf,"Sep 7, 2022 ... have a material impact on the financial reporting judgements and estimates, consistent with the assessment that climate change is not expected.",2022-09-07,2022-09-07
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:cloudfront.net,printmgr file,,https://d1io3yog0oux5.cloudfront.net/_d628137bd4789a222996d360e4930203/amd/files/pages/news-events/annual-meeting-of-stockholders/653280ACL.pdf,"Mar 25, 2024 ... ... 2023 (our â€œAnnual Reportâ€). If you received ... (formerly, NortonLifelock, Inc.) since ... certain elements of leading sustainability reportingÂ ...",2024-03-25,2024-03-25
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:cloudfront.net,ECOLAB INC.,,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000031462/90d28ea6-42b1-411c-999f-0fd18252766c.pdf,"Mar 20, 2023 ... and review our annual report, sustainability report and GRI report. ... Formerly a director of NortonLifeLock Inc. ... 8 to the Schedule 13G filedÂ ...",2023-03-17,2023-03-17
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2023 Social Impact Report | Gen Digital,1.0,https://s201.q4cdn.com/771113172/files/doc_downloads/2023/07/gen-2023-social-impact-report.pdf,Our Corporate Responsibility team leads a cross-functional ESG working group across our business to minimize risk and embed innovative and impactful programsÂ ...,2023-07-31,2023-07-31
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:q4cdn.com,NLOK 2021 Annual Report,,https://s201.q4cdn.com/771113172/files/doc_financials/2021/ar/NLOK-2021-Annual-Report-(1).pdf,"Jul 28, 2021 ... Since we transitioned from Symantec to NortonLifeLock toward the end of fiscal year 2020, we have met or.",2021-07-27,2021-08-03
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2023 Annual Report,,https://s201.q4cdn.com/771113172/files/doc_financials/2023/ar/gen-2023-annual-report.pdf,"Jan 20, 2023 ... In fiscal year 2023, we delivered our 4th straight year of organic growth, successfully integrated Avast with. NortonLifeLock, and introducedÂ ...",2023-07-28,2023-07-28
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2020 Annual Report,,https://s201.q4cdn.com/771113172/files/doc_financials/2020/ar/NortonLifeLock-Inc.-2020-Annual-Report.pdf,"Jul 22, 2020 ... based on NortonLifeLock (post-Enterprise Security ... Our annual Corporate Responsibility Report can be found via the NortonLifeLock website at.",2020-07-13,2020-07-22
NORTONLIFELOCK INC. Sustainability Report 2023 filetype:pdf site:q4cdn.com,CSX 2023 Proxy Statement,,https://s2.q4cdn.com/859568992/files/doc_financials/2023/ar/2023-csx-corp-proxy-statement.pdf,"Mar 24, 2023 ... ... Norton Life Lock Inc ... and sustainability performance and reporting, including an annual review of the Company's ESG Report. ... 2023. (4). Non-Â ...",2023-03-22,2023-03-22
